,county_fips,state_officer_id,asian_stop_percentage,asian_stops,black_stop_percentage,black_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage
841,28033,msB123,,,,,,,1.0,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
842,28033,msC001,,,1.0,1.0,,,,,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
843,28033,msC002,,,,,,,1.0,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
844,28033,msD048,,,1.0,1.0,,,,,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
845,28033,msD345,,,,,,,1.0,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
846,28033,msE000,,,1.0,3.0,,,,,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
847,28033,msE001,,,0.75,3.0,,,0.25,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
848,28033,msE002,,,0.484375,31.0,0.03125,2.0,0.484375,31.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
849,28033,msE003,,,0.42857142857142855,3.0,,,0.5714285714285714,4.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
850,28033,msE004,,,0.16666666666666666,1.0,,,0.8333333333333334,5.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
851,28033,msE006,,,0.5588235294117647,19.0,0.058823529411764705,2.0,0.38235294117647056,13.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
852,28033,msE007,,,,,,,1.0,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
853,28033,msE008,,,0.5714285714285714,4.0,,,0.42857142857142855,3.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
854,28033,msE010,,,0.5,1.0,,,0.5,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
855,28033,msE012,,,0.42857142857142855,3.0,,,0.5714285714285714,4.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
856,28033,msE013,,,0.47058823529411764,8.0,,,0.5294117647058824,9.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
857,28033,msE015,,,0.2125,17.0,0.025,2.0,0.7625,61.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
858,28033,msE016,,,1.0,1.0,,,,,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
859,28033,msE017,0.045454545454545456,1.0,0.5454545454545454,12.0,0.045454545454545456,1.0,0.36363636363636365,8.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
860,28033,msE018,,,0.5096153846153846,53.0,0.019230769230769232,2.0,0.47115384615384615,49.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
861,28033,msE019,,,1.0,2.0,,,,,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
862,28033,msE021,,,0.39568345323741005,55.0,0.05755395683453238,8.0,0.5467625899280576,76.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
863,28033,msE024,,,0.5813953488372093,75.0,0.023255813953488372,3.0,0.3953488372093023,51.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
864,28033,msE025,,,0.2,1.0,,,0.8,4.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
865,28033,msE026,,,1.0,2.0,,,,,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
866,28033,msE027,,,0.4351145038167939,57.0,0.007633587786259542,1.0,0.5572519083969466,73.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
867,28033,msE030,,,0.375,3.0,,,0.625,5.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
868,28033,msE031,,,1.0,2.0,,,,,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
869,28033,msE032,,,1.0,1.0,,,,,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
870,28033,msE035,,,,,,,1.0,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
871,28033,msE037,,,,,,,1.0,2.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
872,28033,msE038,,,,,1.0,1.0,,,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
873,28033,msE040,,,0.5,1.0,,,0.5,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
874,28033,msE041,,,0.32456140350877194,37.0,0.03508771929824561,4.0,0.6403508771929824,73.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
875,28033,msE047,,,0.625,5.0,,,0.375,3.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
876,28033,msE049,,,,,,,1.0,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
877,28033,msE055,,,0.75,9.0,,,0.25,3.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
878,28033,msE550,,,,,,,1.0,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
879,28033,msF053,,,,,,,1.0,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
880,28033,msG358,,,,,,,1.0,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
881,28033,msH001,,,0.6923076923076923,9.0,,,0.3076923076923077,4.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
882,28033,msM356,,,,,,,1.0,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
883,28033,msR000,,,,,,,1.0,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
884,28033,msR013,,,0.3888888888888889,7.0,0.05555555555555555,1.0,0.5555555555555556,10.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
885,28033,msR017,,,,,,,1.0,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
886,28033,msR033,,,,,,,1.0,2.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
887,28033,msR034,,,1.0,1.0,,,,,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
888,28033,msR550,,,,,,,1.0,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
889,28033,msU022,,,0.5,21.0,0.11904761904761904,5.0,0.38095238095238093,16.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
890,28033,msU033,,,0.38461538461538464,10.0,,,0.6153846153846154,16.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
891,28033,msU034,,,0.5757575757575758,19.0,0.030303030303030304,1.0,0.3939393939393939,13.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
892,28033,msU035,,,0.5454545454545454,6.0,,,0.45454545454545453,5.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
893,28033,msU042,,,0.2647058823529412,9.0,0.058823529411764705,2.0,0.6764705882352942,23.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
894,28033,msU044,,,0.28846153846153844,15.0,0.019230769230769232,1.0,0.6923076923076923,36.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
895,28033,msU052,,,0.5,5.0,,,0.5,5.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
896,28033,msU054,,,0.375,3.0,,,0.625,5.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
897,28033,msU055,,,0.6111111111111112,11.0,0.05555555555555555,1.0,0.3333333333333333,6.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
898,28033,msU063,,,0.37037037037037035,10.0,0.1111111111111111,3.0,0.5185185185185185,14.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
899,28033,msU064,,,0.875,7.0,,,0.125,1.0,170890,115200,42198,2273,8625,540,0.6741178535900286,0.24693077418222248,0.05047106325706595,0.01330095382994909,0.0031599274387032594
900,28035,msA007,,,0.423728813559322,25.0,0.01694915254237288,1.0,0.559322033898305,33.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
901,28035,msA013,,,1.0,1.0,,,,,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
902,28035,msA016,,,0.5,1.0,,,0.5,1.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
903,28035,msA035,,,0.25,2.0,,,0.75,6.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
904,28035,msB047,,,1.0,1.0,,,,,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
905,28035,msB067,,,0.5092592592592593,55.0,0.06481481481481481,7.0,0.42592592592592593,46.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
906,28035,msB127,,,0.25,2.0,,,0.75,6.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
907,28035,msC012,,,,,,,1.0,2.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
908,28035,msE028,,,1.0,1.0,,,,,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
909,28035,msE030,,,1.0,1.0,,,,,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
910,28035,msF009,,,,,,,1.0,1.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
911,28035,msF025,,,,,,,1.0,1.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
912,28035,msF037,,,1.0,2.0,,,,,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
913,28035,msF100,,,1.0,4.0,,,,,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
914,28035,msF113,,,,,,,1.0,3.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
915,28035,msG017,,,,,,,1.0,1.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
916,28035,msG036,,,1.0,1.0,,,,,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
917,28035,msH001,,,0.5714285714285714,4.0,,,0.42857142857142855,3.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
918,28035,msH041,,,0.16666666666666666,1.0,,,0.8333333333333334,5.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
919,28035,msJ000,,,0.25,9.0,,,0.75,27.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
920,28035,msJ001,,,0.45,9.0,,,0.55,11.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
921,28035,msJ002,,,0.25,2.0,0.125,1.0,0.625,5.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
922,28035,msJ003,0.008403361344537815,1.0,0.44537815126050423,53.0,0.008403361344537815,1.0,0.5378151260504201,64.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
923,28035,msJ004,,,0.5056179775280899,45.0,,,0.4943820224719101,44.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
924,28035,msJ005,,,0.3157894736842105,96.0,0.01644736842105263,5.0,0.6677631578947368,203.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
925,28035,msJ007,,,1.0,2.0,,,,,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
926,28035,msJ008,0.05263157894736842,2.0,0.42105263157894735,16.0,,,0.5263157894736842,20.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
927,28035,msJ009,,,0.4438202247191011,79.0,0.0056179775280898875,1.0,0.550561797752809,98.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
928,28035,msJ010,0.0015432098765432098,1.0,0.41975308641975306,272.0,0.012345679012345678,8.0,0.566358024691358,367.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
929,28035,msJ011,,,0.3333333333333333,9.0,,,0.6666666666666666,18.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
930,28035,msJ012,,,0.3076923076923077,8.0,0.038461538461538464,1.0,0.6538461538461539,17.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
931,28035,msJ013,,,0.6153846153846154,8.0,,,0.38461538461538464,5.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
932,28035,msJ014,0.0015723270440251573,1.0,0.3333333333333333,212.0,0.020440251572327043,13.0,0.6446540880503144,410.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
933,28035,msJ015,0.005050505050505051,2.0,0.3409090909090909,135.0,0.04292929292929293,17.0,0.6111111111111112,242.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
934,28035,msJ016,,,0.46511627906976744,20.0,,,0.5348837209302325,23.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
935,28035,msJ017,,,0.7692307692307693,10.0,,,0.23076923076923078,3.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
936,28035,msJ018,,,0.75,3.0,,,0.25,1.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
937,28035,msJ019,,,0.48148148148148145,26.0,,,0.5185185185185185,28.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
938,28035,msJ020,,,0.5555555555555556,5.0,,,0.4444444444444444,4.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
939,28035,msJ021,,,0.44841269841269843,113.0,0.003968253968253968,1.0,0.5476190476190477,138.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
940,28035,msJ025,,,0.3691683569979716,182.0,0.016227180527383367,8.0,0.6146044624746451,303.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
941,28035,msJ027,,,0.5272727272727272,29.0,,,0.4727272727272727,26.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
942,28035,msJ029,,,0.42105263157894735,16.0,,,0.5789473684210527,22.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
943,28035,msJ031,,,0.2,1.0,,,0.8,4.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
944,28035,msJ034,,,0.5161290322580645,16.0,,,0.4838709677419355,15.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
945,28035,msJ035,,,0.5833333333333334,7.0,,,0.4166666666666667,5.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
946,28035,msJ036,,,0.5,2.0,,,0.5,2.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
947,28035,msJ038,,,0.5384615384615384,14.0,0.038461538461538464,1.0,0.4230769230769231,11.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
948,28035,msJ042,,,,,,,1.0,2.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
949,28035,msJ045,,,,,0.125,1.0,0.875,7.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
950,28035,msJ046,,,,,,,1.0,1.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
951,28035,msJ051,,,0.4491525423728814,53.0,0.025423728813559324,3.0,0.5254237288135594,62.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
952,28035,msJ053,,,0.7,7.0,,,0.3,3.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
953,28035,msJ055,,,0.4444444444444444,96.0,0.013888888888888888,3.0,0.5416666666666666,117.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
954,28035,msJ060,,,0.5333333333333333,24.0,,,0.4666666666666667,21.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
955,28035,msK001,,,,,,,1.0,2.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
956,28035,msK008,,,0.3225806451612903,10.0,,,0.6774193548387096,21.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
957,28035,msK015,,,0.5,1.0,,,0.5,1.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
958,28035,msK016,,,0.5,1.0,,,0.5,1.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
959,28035,msK021,,,,,1.0,3.0,,,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
960,28035,msK023,,,0.3333333333333333,3.0,,,0.6666666666666666,6.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
961,28035,msK028,,,,,,,1.0,3.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
962,28035,msK031,,,,,,,1.0,2.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
963,28035,msK045,,,0.6666666666666666,2.0,,,0.3333333333333333,1.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
964,28035,msK047,,,,,,,1.0,1.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
965,28035,msK048,,,0.2727272727272727,3.0,0.09090909090909091,1.0,0.6363636363636364,7.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
966,28035,msK049,,,,,,,1.0,1.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
967,28035,msK050,,,0.3333333333333333,2.0,,,0.6666666666666666,4.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
968,28035,msM045,,,1.0,1.0,,,,,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
969,28035,msR005,,,0.29411764705882354,15.0,0.058823529411764705,3.0,0.6470588235294118,33.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
970,28035,msR017,,,0.525,21.0,,,0.475,19.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
971,28035,msR018,,,1.0,1.0,,,,,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
972,28035,msR027,,,0.5476190476190477,23.0,,,0.4523809523809524,19.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
973,28035,msR037,,,0.48214285714285715,27.0,0.03571428571428571,2.0,0.48214285714285715,27.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
974,28035,msR039,,,,,,,1.0,3.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
975,28035,msR043,,,0.4166666666666667,5.0,0.25,3.0,0.3333333333333333,4.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
976,28035,msR047,,,1.0,1.0,,,,,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
977,28035,msU026,,,,,0.5,1.0,0.5,1.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
978,28035,msU027,,,0.38461538461538464,5.0,,,0.6153846153846154,8.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
979,28035,msU028,,,0.08,2.0,,,0.92,23.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
980,28035,msU039,,,0.3333333333333333,1.0,,,0.6666666666666666,2.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
981,28035,msU068,,,,,,,1.0,2.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
982,28035,msU071,,,0.6666666666666666,2.0,,,0.3333333333333333,1.0,76274,43788,28045,701,2411,218,0.5740881558591394,0.3676875475260246,0.03160972284133519,0.009190549859716285,0.002858116789469544
983,28037,msB049,,,1.0,3.0,,,,,7818,4941,2792,3,110,1,0.6320030698388335,0.357124584292658,0.014070094653364031,0.0003837298541826554,0.00012790995139421848
984,28037,msB119,,,0.5116279069767442,22.0,,,0.4883720930232558,21.0,7818,4941,2792,3,110,1,0.6320030698388335,0.357124584292658,0.014070094653364031,0.0003837298541826554,0.00012790995139421848
