,county_fips,state_officer_id,black_stop_percentage,black_stops,hispanic_stop_percentage,hispanic_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage
1593,45019,scSTPO110,0.8181818181818182,9.0,,,,,0.18181818181818182,2.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1594,45019,scSTPO114,0.5555555555555556,5.0,,,,,0.4444444444444444,4.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1595,45019,scSTPO125,0.75,6.0,,,,,0.25,2.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1596,45019,scSTPO128,0.4657534246575342,68.0,,,,,0.5342465753424658,78.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1597,45019,scSTPO15,0.3567251461988304,61.0,0.04093567251461988,7.0,0.011695906432748537,2.0,0.5906432748538012,101.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1598,45019,scSTPO26,,,,,,,1.0,2.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1599,45019,scSTPO41,0.5612968591691996,554.0,0.002026342451874367,2.0,0.004052684903748734,4.0,0.4326241134751773,427.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1600,45019,scSTPO47,0.625,5.0,,,,,0.375,3.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1601,45019,scSTPO56,0.2,2.0,,,,,0.8,8.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1602,45019,scSTPO58,0.6666666666666666,2.0,,,,,0.3333333333333333,1.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1603,45019,scSTPO68,,,,,,,1.0,2.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1604,45019,scSTPO69,1.0,5.0,,,,,,,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1605,45019,scSTPO70,0.4444444444444444,12.0,,,,,0.5555555555555556,15.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1606,45019,scSTPO83,0.5185185185185185,28.0,,,,,0.48148148148148145,26.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1607,45019,scSTPO84,0.4258373205741627,89.0,0.03349282296650718,7.0,,,0.5406698564593302,113.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1608,45019,scSTPO88,0.4619883040935672,79.0,0.04678362573099415,8.0,0.005847953216374269,1.0,0.4853801169590643,83.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1609,45019,scSTPO93,0.5737179487179487,179.0,0.009615384615384616,3.0,0.00641025641025641,2.0,0.41025641025641024,128.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1610,45019,scT-133,,,,,,,1.0,1.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1611,45019,scT-183,0.25602202339986235,372.0,0.035788024776324846,52.0,0.008947006194081212,13.0,0.6992429456297315,1016.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1612,45019,scT-281,,,,,,,1.0,2.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1613,45019,scT-427,1.0,1.0,,,,,,,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1614,45019,scT-500,,,,,,,1.0,1.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1615,45019,scT-56,0.33884297520661155,41.0,0.06611570247933884,8.0,0.049586776859504134,6.0,0.5454545454545454,66.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1616,45019,scT-747,0.36485532815808047,517.0,0.05010585744530699,71.0,0.022582921665490474,32.0,0.5624558927311221,797.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1617,45019,scT-813,0.4772727272727273,231.0,0.0743801652892562,36.0,0.002066115702479339,1.0,0.4462809917355372,216.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1618,45019,scT-816,0.5462962962962963,59.0,0.018518518518518517,2.0,0.018518518518518517,2.0,0.4166666666666667,45.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1619,45019,scT-833,0.4294453507340946,1053.0,0.051794453507340944,127.0,,,0.5187601957585645,1272.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1620,45019,scT-937,0.40638297872340423,573.0,0.0014184397163120568,2.0,0.009929078014184398,14.0,0.5822695035460993,821.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1621,45019,scT100,0.53125,17.0,0.0625,2.0,0.0625,2.0,0.34375,11.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1622,45019,scT108,0.3530961791831357,804.0,,,0.011418533157663592,26.0,0.6354852876592006,1447.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1623,45019,scT118,0.39002932551319647,798.0,0.039589442815249266,81.0,0.011730205278592375,24.0,0.5586510263929618,1143.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1624,45019,scT125,0.37482993197278913,551.0,0.04965986394557823,73.0,0.009523809523809525,14.0,0.5659863945578232,832.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1625,45019,scT131,0.75,3.0,,,,,0.25,1.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1626,45019,scT137,0.5490196078431373,84.0,0.05228758169934641,8.0,,,0.39869281045751637,61.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1627,45019,scT141,0.37649277184160906,599.0,0.039597737272155875,63.0,0.021370207416719043,34.0,0.562539283469516,895.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1628,45019,scT143,0.45117117117117117,1252.0,0.05153153153153153,143.0,0.00972972972972973,27.0,0.4875675675675676,1353.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1629,45019,scT146,0.3801452784503632,157.0,0.002421307506053269,1.0,0.014527845036319613,6.0,0.6029055690072639,249.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1630,45019,scT161,1.0,1.0,,,,,,,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1631,45019,scT165,0.5382096069868996,493.0,0.07423580786026202,68.0,,,0.3875545851528384,355.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1632,45019,scT186,0.33970276008492567,160.0,0.07643312101910828,36.0,0.014861995753715499,7.0,0.5690021231422505,268.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1633,45019,scT227,0.27358490566037735,29.0,0.04716981132075472,5.0,0.018867924528301886,2.0,0.660377358490566,70.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1634,45019,scT235,0.35610932475884244,443.0,0.03858520900321544,48.0,0.03054662379421222,38.0,0.5747588424437299,715.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1635,45019,scT254,0.13793103448275862,32.0,0.10775862068965517,25.0,0.004310344827586207,1.0,0.75,174.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1636,45019,scT258,0.406901509705248,566.0,0.0014378145219266715,2.0,0.0014378145219266715,2.0,0.5902228612508986,821.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1637,45019,scT268,0.4368421052631579,581.0,0.03458646616541353,46.0,0.006015037593984963,8.0,0.5225563909774437,695.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1638,45019,scT274,0.41141897565071367,1470.0,0.04813881891967534,172.0,0.015113350125944584,54.0,0.5253288553036664,1877.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1639,45019,scT280,,,,,,,1.0,1.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1640,45019,scT284,0.6666666666666666,6.0,0.2222222222222222,2.0,,,0.1111111111111111,1.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1641,45019,scT286,0.3291139240506329,234.0,0.046413502109704644,33.0,0.026722925457102673,19.0,0.5977496483825597,425.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1642,45019,scT287,0.375,9.0,0.375,9.0,,,0.25,6.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1643,45019,scT314,0.4369034994697773,412.0,0.04029692470837752,38.0,0.007423117709437964,7.0,0.5153764581124072,486.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1644,45019,scT321,0.2233502538071066,44.0,0.04568527918781726,9.0,0.01015228426395939,2.0,0.7208121827411168,142.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1645,45019,scT331,0.3685843203609701,1307.0,0.05950366610265088,211.0,0.008178228990411731,29.0,0.5637337845459673,1999.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1646,45019,scT340,,,,,,,1.0,1.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1647,45019,scT343,0.3348623853211009,73.0,0.01834862385321101,4.0,0.01834862385321101,4.0,0.6284403669724771,137.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1648,45019,scT348,1.0,6.0,,,,,,,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1649,45019,scT349,0.3835616438356164,112.0,0.03767123287671233,11.0,0.017123287671232876,5.0,0.5616438356164384,164.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1650,45019,scT350,0.3611940298507463,484.0,0.06417910447761194,86.0,0.02164179104477612,29.0,0.5529850746268656,741.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1651,45019,scT368,0.3348729792147806,145.0,0.09930715935334873,43.0,0.011547344110854504,5.0,0.5542725173210161,240.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1652,45019,scT369,0.4180602006688963,250.0,0.07357859531772576,44.0,0.006688963210702341,4.0,0.5016722408026756,300.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1653,45019,scT370,0.5159642401021711,404.0,0.09578544061302682,75.0,,,0.388250319284802,304.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1654,45019,scT388,0.10526315789473684,2.0,,,,,0.8947368421052632,17.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1655,45019,scT397,0.49544072948328266,489.0,0.05167173252279635,51.0,0.013171225937183385,13.0,0.4397163120567376,434.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1656,45019,scT398,,,,,,,1.0,1.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1657,45019,scT407,0.36186639812017457,1078.0,0.062101376300772074,185.0,0.011413225914736489,34.0,0.5646189996643168,1682.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1658,45019,scT414,0.41812865497076024,143.0,0.06140350877192982,21.0,0.017543859649122806,6.0,0.5029239766081871,172.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1659,45019,scT422,0.5,2.0,0.25,1.0,,,0.25,1.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1660,45019,scT429,0.37457627118644066,442.0,0.04067796610169491,48.0,0.011864406779661017,14.0,0.5728813559322034,676.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1661,45019,scT431,0.3174946004319654,147.0,0.017278617710583154,8.0,0.01511879049676026,7.0,0.6501079913606912,301.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1662,45019,scT443,0.3464566929133858,44.0,0.05511811023622047,7.0,,,0.5984251968503937,76.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1663,45019,scT444,0.4807692307692308,25.0,0.038461538461538464,2.0,,,0.4807692307692308,25.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1664,45019,scT446,0.4230769230769231,33.0,0.02564102564102564,2.0,0.01282051282051282,1.0,0.5384615384615384,42.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1665,45019,scT449,0.345703125,885.0,0.07578125,194.0,0.004296875,11.0,0.57421875,1470.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1666,45019,scT452,0.5507246376811594,38.0,0.014492753623188406,1.0,,,0.43478260869565216,30.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1667,45019,scT457,0.3223570190641248,1116.0,0.0439052570768342,152.0,0.017619872905834777,61.0,0.6161178509532063,2133.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1668,45019,scT464,0.40923076923076923,133.0,0.07384615384615385,24.0,0.012307692307692308,4.0,0.5046153846153846,164.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1669,45019,scT476,0.3775613033254955,1124.0,0.025529056096741685,76.0,0.013100436681222707,39.0,0.5838092038965401,1738.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1670,45019,scT480,,,,,,,1.0,4.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1671,45019,scT484,0.377431906614786,97.0,0.10894941634241245,28.0,0.007782101167315175,2.0,0.5058365758754864,130.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1672,45019,scT486,0.2,1.0,0.8,4.0,,,,,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1673,45019,scT488,0.4132882882882883,367.0,0.0777027027027027,69.0,0.02027027027027027,18.0,0.48873873873873874,434.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1674,45019,scT491,0.3333333333333333,1.0,,,,,0.6666666666666666,2.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1675,45019,scT508,0.34134615384615385,142.0,0.02403846153846154,10.0,0.009615384615384616,4.0,0.625,260.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1676,45019,scT509,0.2,1.0,,,,,0.8,4.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1677,45019,scT520,0.42039800995024873,507.0,0.03316749585406302,40.0,0.0008291873963515755,1.0,0.5456053067993366,658.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1678,45019,scT523,0.3248407643312102,51.0,0.1337579617834395,21.0,0.025477707006369428,4.0,0.5159235668789809,81.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1679,45019,scT553,0.49618067087346396,1494.0,0.04251079375622717,128.0,0.01693789438724676,51.0,0.4443706409830621,1338.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1680,45019,scT562,0.35661764705882354,97.0,0.029411764705882353,8.0,0.007352941176470588,2.0,0.6066176470588235,165.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1681,45019,scT568,,,,,1.0,1.0,,,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1682,45019,scT573,0.8333333333333334,5.0,,,,,0.16666666666666666,1.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1683,45019,scT576,0.42391304347826086,39.0,0.06521739130434782,6.0,,,0.5108695652173914,47.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1684,45019,scT585,0.41304347826086957,361.0,0.029748283752860413,26.0,0.012585812356979404,11.0,0.5446224256292906,476.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1685,45019,scT588,0.366120218579235,67.0,0.14207650273224043,26.0,,,0.4918032786885246,90.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1686,45019,scT59,0.3142857142857143,11.0,0.2,7.0,0.02857142857142857,1.0,0.45714285714285713,16.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1687,45019,scT601,0.3743016759776536,67.0,0.05027932960893855,9.0,0.00558659217877095,1.0,0.5698324022346368,102.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1688,45019,scT610,0.5508105970739423,1393.0,0.1387900355871886,351.0,,,0.31039936733886914,785.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1689,45019,scT616,0.4,2.0,0.2,1.0,0.2,1.0,0.2,1.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1690,45019,scT623,0.36446886446886445,398.0,0.05311355311355311,58.0,0.019230769230769232,21.0,0.5631868131868132,615.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1691,45019,scT631,0.3333333333333333,1.0,,,,,0.6666666666666666,2.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1692,45019,scT636,0.2535211267605634,18.0,0.056338028169014086,4.0,,,0.6901408450704225,49.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1693,45019,scT641,0.14285714285714285,2.0,,,,,0.8571428571428571,12.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1694,45019,scT646,0.3333333333333333,1.0,,,,,0.6666666666666666,2.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1695,45019,scT655,0.28938906752411575,90.0,,,0.012861736334405145,4.0,0.6977491961414791,217.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1696,45019,scT658,,,,,,,1.0,1.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1697,45019,scT660,0.35650623885918004,600.0,0.0748663101604278,126.0,0.015448603683897801,26.0,0.5531788472964944,931.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1698,45019,scT671,0.3588342440801457,394.0,0.04371584699453552,48.0,0.01912568306010929,21.0,0.5783242258652095,635.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1699,45019,scT678,0.3010033444816054,90.0,0.07357859531772576,22.0,,,0.6254180602006689,187.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1700,45019,scT723,0.4666666666666667,7.0,,,0.06666666666666667,1.0,0.4666666666666667,7.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1701,45019,scT735,0.4021615472127418,707.0,0.042662116040955635,75.0,0.011945392491467578,21.0,0.5432309442548351,955.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1702,45019,scT743,0.3336992316136114,608.0,0.05214050493962678,95.0,0.020856201975850714,38.0,0.5933040614709111,1081.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1703,45019,scT769,0.38227146814404434,138.0,0.024930747922437674,9.0,0.036011080332409975,13.0,0.556786703601108,201.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1704,45019,scT77,0.3099302360100935,2088.0,0.036514769185097225,246.0,0.01202315570728811,81.0,0.6415318390975212,4322.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1705,45019,scT775,0.37283305628116836,1570.0,0.04535739729280456,191.0,0.0021372595582996915,9.0,0.5796722868677274,2441.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1706,45019,scT785,0.3237704918032787,158.0,0.0860655737704918,42.0,0.022540983606557378,11.0,0.5676229508196722,277.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1707,45019,scT806,1.0,1.0,,,,,,,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1708,45019,scT817,1.0,1.0,,,,,,,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1709,45019,scT854,0.36377829820452773,466.0,0.04371584699453552,56.0,0.01717408274785324,22.0,0.5753317720530835,737.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1710,45019,scT871,0.7,7.0,,,,,0.3,3.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1711,45019,scT872,0.4358108108108108,129.0,0.02027027027027027,6.0,0.02702702702702703,8.0,0.5168918918918919,153.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1712,45019,scT875,0.3047297297297297,1353.0,0.039414414414414414,175.0,0.02027027027027027,90.0,0.6355855855855855,2822.0,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1713,45019,scT889,1.0,3.0,,,,,,,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
1714,45019,scT89,1.0,1.0,,,,,,,380673,242074,106727,5061,19682,1006,0.6359106109443012,0.28036398693892134,0.05170316781069317,0.013294875129047765,0.002642688081371676
