county_fips,asian_stop_percentage,asian_stops,black_stop_percentage,black_stops,hispanic_stop_percentage,hispanic_stops,other_stop_percentage,other_stops,white_stop_percentage,white_stops,total_population,white,black,asian,hispanic,other,white_percentage,black_percentage,hispanic_percentage,asian_percentage,other_percentage,white_difference,black_difference,hispanic_difference,asian_difference,other_difference
08095,0.0031545741324921135,5.0,0.005047318611987382,8.0,0.17350157728706625,275.0,,,0.8182965299684543,1297.0,4347,3447,7,30,783,13,0.7929606625258799,0.001610305958132045,0.18012422360248448,0.006901311249137336,0.0029905682079595123,0.025335867442574322,0.0034370126538553368,-0.006622646315418229,-0.0037467371166452225,
08097,0.009759581052130446,41.0,0.008807426803142109,37.0,0.17472030468935967,734.0,0.0007141156867412521,3.0,0.8059985717686265,3386.0,17543,15103,224,217,1769,105,0.8609131847460526,0.012768625662657471,0.1008379410591119,0.012369606110699424,0.005985293279370689,-0.05491461297742606,-0.0039611988595153625,0.07388236363024778,-0.002610025058568978,-0.005271177592629437
08099,0.008214976815509875,225.0,0.04377669867465041,1199.0,0.21599912373580635,5916.0,0.0006937091533097229,19.0,0.7313154916207236,20030.0,12121,7356,55,99,4505,44,0.6068806204108572,0.004537579407639634,0.37166900420757365,0.008167642933751341,0.003630063526111707,0.1244348712098664,0.03923911926701078,-0.1556698804717673,4.733388175853434e-05,-0.002936354372801984
08101,0.006852248394004282,528.0,0.030030497696450588,2314.0,0.25908766465511646,19964.0,0.0006488871585231328,50.0,0.7033807020959055,54199.0,162158,85440,2734,1082,73326,1260,0.5268935236004391,0.01686009940921817,0.4521886061742251,0.006672504594284587,0.007770199435118834,0.17648717849546647,0.013170398287232418,-0.19310094151910867,0.00017974379971969542,-0.0071213122765957015
08103,0.006235827664399093,77.0,0.008503401360544218,105.0,0.06470683511499838,799.0,0.0025915127955944283,32.0,0.9179624230644639,11335.0,6658,5848,18,6,753,44,0.878341844397717,0.0027035145689396217,0.11309702613397417,0.0009011715229798738,0.006608591168519075,0.03962057866674684,0.005799886791604597,-0.04839019101897579,0.005334656141419219,-0.004017078372924646
08105,0.006653019447287615,169.0,0.011298322966695536,287.0,0.2570270057475789,6529.0,0.00255885363357216,65.0,0.7224627982048658,18352.0,11623,6134,42,43,5235,185,0.527746709111245,0.0036135249075109695,0.4504000688290459,0.0036995612148326596,0.015916716854512604,0.19471608909362081,0.007684798059184567,-0.19337306308146696,0.002953458232454956,-0.013357863220940444
08107,0.008479541179735438,275.0,0.009620424902099843,312.0,0.05386821251271931,1747.0,0.00015417347599518979,5.0,0.9278776479294503,30092.0,23980,21567,178,263,1679,123,0.8993744787322769,0.007422852376980817,0.07001668056713928,0.010967472894078399,0.0051292743953294416,0.028503169197173328,0.0021975725251190265,-0.016148468054419968,-0.0024879317143429603,-0.004975100919334252
08109,0.010986947131186028,117.0,0.01220771903465114,130.0,0.1443328012019908,1537.0,0.0028171659310733403,30.0,0.8296553667010987,8835.0,6255,3594,0,82,2473,39,0.5745803357314149,0.0,0.3953637090327738,0.01310951239008793,0.006235011990407674,0.25507503096968387,0.01220771903465114,-0.25103090783078297,-0.0021225652589019015,-0.0034178460593343334
08111,0.012096774193548387,3.0,0.024193548387096774,6.0,0.06451612903225806,16.0,0.008064516129032258,2.0,0.8911290322580645,221.0,552,419,0,0,130,3,0.7590579710144928,0.0,0.23550724637681159,0.0,0.005434782608695652,0.1320710612435717,0.024193548387096774,-0.17099111734455352,0.012096774193548387,0.002629733520336606
08113,0.005919962112242482,25.0,0.007340753019180677,31.0,0.07198673928486858,304.0,0.002604783329386692,11.0,0.9121477622543216,3852.0,7767,6761,12,69,790,62,0.8704776619029226,0.001544998068752414,0.10171237285953393,0.008883738895326381,0.007982490021887473,0.04167010035139895,0.005795754950428263,-0.029725633574665344,-0.0029637767830838994,-0.005377706692500781
08115,0.019056261343012703,63.0,0.04506957047791894,149.0,0.08832425892316999,292.0,0.0015124016938898972,5.0,0.8460375075620085,2797.0,2367,1893,26,36,336,9,0.7997465145754119,0.010984368398817067,0.14195183776932827,0.015209125475285171,0.0038022813688212928,0.04629099298659656,0.03408520207910187,-0.05362757884615828,0.003847135867727532,-0.0022898796749313954
08117,0.017799474277131057,711.0,0.03119289022405808,1246.0,0.10416823131806234,4161.0,0.00042558517962198024,17.0,0.8464138190011266,33810.0,29269,23830,299,226,4422,526,0.8141719908435546,0.01021558645666063,0.15108134886740238,0.007721480064231781,0.01797123236188459,0.03224182815757193,0.020977303767397447,-0.046913117549340036,0.010077994212899276,-0.01754564718226261
08119,0.020630290958241447,290.0,0.027317350786085225,384.0,0.05619975812762325,790.0,0.0005691114747101089,8.0,0.89528348865334,12585.0,23472,21055,216,190,1467,54,0.8970262440354465,0.009202453987730062,0.0625,0.008094751192910702,0.0023006134969325155,-0.0017427553821065533,0.018114896798355165,-0.006300241872376752,0.012535539765330745,-0.0017315020222224066
08121,0.00637649015802606,92.0,0.017258109232048794,249.0,0.1136678680343776,1640.0,0.0004158580537843083,6.0,0.8622816745217632,12441.0,4814,4250,37,17,454,19,0.8828417116742834,0.007685916078105526,0.0943082675529705,0.003531366846697133,0.0039468217698379725,-0.020560037152520194,0.009572193153943268,0.0193596004814071,0.0028451233113289272,-0.003530963716053664
08123,0.015556185615726302,1646.0,0.029628579529345053,3135.0,0.18731688876287686,19820.0,0.0005481523485492864,58.0,0.7669501937435025,81151.0,278065,185540,2804,3528,83393,1857,0.667254059302681,0.01008397317174042,0.29990469854170787,0.0126876809379102,0.006678294643338788,0.09969613444082148,0.019544606357604632,-0.11258780977883101,0.002868504677816101,-0.006130142294789502
08125,0.0018681113394358303,20.0,0.006538389688025406,70.0,0.1309546048944517,1402.0,0.00018681113394358303,2.0,0.8604520829441434,9212.0,10150,7791,55,4,2278,27,0.7675862068965518,0.00541871921182266,0.2244334975369458,0.00039408866995073894,0.0026600985221674877,0.09286587604759167,0.0011196704762027462,-0.0934788926424941,0.0014740226694850915,-0.0024732873882239046
